user_id,age,country,device,tenure_days,exp1_group,watch_time_seconds,exp2_group,clicked,exp3_group,app_opens,exp4_group,session_length_minutes
u_001101,13,US,iOS,71,control,105.8,control,0,treatment,9.1,control,1.11
u_001102,36,MX,iOS,16,control,224.6,treatment,0,control,7.9,treatment,17.39
u_001103,23,FR,Android,88,treatment,149.9,treatment,0,treatment,1.5,control,9.96
u_001104,30,IN,iOS,66,treatment,76.0,treatment,0,treatment,9.4,treatment,15.07
u_001105,17,MX,Android,25,treatment,205.0,control,0,treatment,11.6,treatment,16.24
u_001106,27,MX,iOS,130,control,325.8,control,0,control,9.9,control,6.56
u_001107,17,MX,Android,29,control,165.6,control,0,treatment,6.5,control,15.65
u_001108,20,MX,Android,396,control,200.3,control,0,treatment,6.9,control,3.3
u_001109,35,US,iOS,730,control,258.5,control,0,control,9.6,treatment,0.5
u_001110,22,MX,iOS,30,treatment,148.1,control,0,treatment,10.4,control,13.7
u_001111,25,US,Android,25,control,190.5,control,0,treatment,9.1,treatment,13.7
u_001112,29,ID,Android,118,treatment,157.2,control,0,control,12.8,treatment,19.55
u_001113,26,US,Android,692,treatment,127.2,control,0,treatment,11.1,control,13.75
u_001114,24,DE,Android,106,treatment,86.0,control,0,treatment,10.2,control,3.4
u_001115,26,MX,iOS,93,control,218.3,control,0,control,4.9,treatment,1.53
u_001116,38,ID,Android,559,treatment,110.8,control,0,treatment,10.9,control,13.91
u_001117,23,US,iOS,108,treatment,204.5,control,0,control,0.4,treatment,12.47
u_001118,25,MX,iOS,288,treatment,194.8,control,0,control,10.3,control,19.91
u_001119,30,DE,Android,103,control,87.2,treatment,0,control,5.4,treatment,7.86
u_001120,30,ID,iOS,217,treatment,256.6,control,0,control,9.6,treatment,7.92
u_001121,31,FR,iOS,454,control,87.2,treatment,0,control,8.3,treatment,15.56
u_001122,27,US,Android,188,control,224.9,treatment,0,control,8.2,treatment,0.5
u_001123,17,ID,Android,633,treatment,50.2,treatment,0,treatment,9.4,control,2.93
u_001124,33,IN,Android,238,control,173.5,control,0,control,9.1,control,3.59
u_001125,17,US,Android,11,control,194.9,control,0,control,11.1,treatment,7.05
u_001126,25,ID,Android,7,control,167.0,treatment,0,control,7.0,control,10.82
u_001127,19,MX,Android,27,treatment,274.1,treatment,0,treatment,3.8,control,16.67
u_001128,23,US,iOS,27,treatment,303.9,treatment,0,treatment,10.1,treatment,9.45
u_001129,25,MX,Android,5,treatment,241.8,treatment,0,treatment,8.6,treatment,9.99
u_001130,25,US,iOS,84,control,253.7,treatment,0,treatment,8.0,treatment,11.52
u_001131,26,BR,iOS,730,treatment,92.0,treatment,0,treatment,10.9,treatment,15.84
u_001132,33,MX,Android,157,control,127.1,treatment,0,treatment,12.5,treatment,10.7
u_001133,26,US,Android,242,control,198.6,control,0,control,5.9,control,10.76
u_001134,22,BR,iOS,108,control,131.7,control,0,treatment,9.4,treatment,11.69
u_001135,29,IN,Android,34,treatment,99.8,treatment,0,control,9.2,treatment,7.54
u_001136,31,BR,Android,77,control,260.3,treatment,0,control,7.6,treatment,12.8
u_001137,16,IN,Android,45,control,173.8,treatment,0,control,9.4,control,15.0
u_001138,27,UK,Android,144,treatment,64.8,control,0,treatment,15.8,treatment,10.86
u_001139,28,UK,iOS,113,control,230.4,treatment,0,treatment,8.9,control,15.95
u_001140,22,DE,iOS,345,treatment,192.4,control,0,control,10.6,treatment,2.79
u_001141,32,US,Android,42,control,96.9,treatment,0,treatment,10.9,treatment,13.19
u_001142,23,US,Android,153,treatment,199.2,control,0,control,12.4,control,15.44
u_001143,24,US,Android,3,control,135.5,control,1,control,16.3,control,1.13
u_001144,22,US,Android,288,treatment,214.7,control,0,control,12.4,treatment,7.66
u_001145,24,US,iOS,147,control,168.5,control,0,treatment,9.4,treatment,8.59
u_001146,17,US,Android,11,treatment,184.2,control,1,control,7.3,control,13.3
u_001147,15,US,Android,304,treatment,223.4,control,0,control,14.5,control,9.64
u_001148,33,UK,Android,11,control,107.3,treatment,0,treatment,7.4,control,7.3
u_001149,18,US,Android,101,control,204.7,control,0,control,6.1,control,8.04
u_001150,18,US,Android,361,control,216.2,control,0,control,7.2,treatment,6.53
u_001151,13,IN,Android,10,control,114.9,treatment,0,treatment,8.4,treatment,15.56
u_001152,20,ID,iOS,52,control,188.2,treatment,0,treatment,8.8,control,10.86
u_001153,16,BR,Android,66,control,215.6,treatment,0,control,8.9,treatment,15.67
u_001154,33,BR,iOS,144,treatment,265.0,treatment,0,control,10.6,treatment,7.87
u_001155,30,IN,Android,121,treatment,170.2,control,0,treatment,12.5,treatment,10.78
u_001156,19,BR,iOS,335,control,161.5,treatment,0,treatment,5.1,treatment,6.53
u_001157,37,DE,Android,408,control,232.9,treatment,0,treatment,8.2,treatment,11.27
u_001158,29,BR,Android,77,treatment,237.4,control,0,control,7.4,treatment,0.5
u_001159,22,US,iOS,414,treatment,164.6,treatment,0,treatment,6.7,control,6.6
u_001160,13,BR,iOS,89,treatment,163.8,treatment,0,treatment,12.7,treatment,0.5
u_001161,37,IN,Android,272,control,209.9,control,0,treatment,8.9,control,9.01
u_001162,15,IN,iOS,157,control,193.8,treatment,0,control,9.0,treatment,10.33
u_001163,14,BR,iOS,302,control,117.7,treatment,0,treatment,11.8,control,10.55
u_001164,30,ID,Android,168,control,220.5,treatment,0,treatment,11.7,treatment,9.68
u_001165,38,US,Android,286,treatment,98.8,treatment,0,treatment,10.2,treatment,3.54
u_001166,32,IN,Android,156,treatment,168.7,treatment,0,control,8.8,control,15.66
u_001167,27,MX,Android,22,control,257.0,treatment,0,treatment,6.2,treatment,13.04
u_001168,27,IN,iOS,279,treatment,106.9,control,0,control,12.8,treatment,4.4
u_001169,29,US,Android,212,control,229.6,treatment,0,control,6.4,control,17.93
u_001170,28,MX,Android,269,control,97.2,treatment,0,treatment,11.7,control,16.89
u_001171,25,FR,iOS,18,treatment,197.5,control,0,control,6.4,control,9.67
u_001172,24,DE,iOS,210,treatment,262.2,control,0,control,6.9,control,12.67
u_001173,23,IN,iOS,268,treatment,182.6,treatment,0,treatment,3.5,control,5.04
u_001174,19,IN,iOS,83,treatment,254.2,treatment,0,treatment,8.3,control,7.58
u_001175,22,BR,Android,548,control,215.7,control,0,treatment,3.8,control,10.0
u_001176,13,ID,Android,203,treatment,186.2,control,0,treatment,8.1,control,10.46
u_001177,23,ID,iOS,10,control,196.7,control,0,control,9.6,control,4.5
u_001178,18,US,Android,198,control,165.0,treatment,1,treatment,6.9,treatment,9.94
u_001179,17,DE,Android,2,control,200.6,control,0,control,10.4,treatment,8.17
u_001180,25,DE,iOS,32,control,51.8,treatment,0,control,15.3,treatment,17.13
u_001181,32,IN,iOS,88,treatment,199.2,control,0,treatment,7.0,treatment,9.54
u_001182,29,US,iOS,72,treatment,278.9,treatment,0,treatment,6.0,treatment,4.91
u_001183,14,BR,Android,229,control,202.3,control,0,treatment,6.5,treatment,9.89
u_001184,18,IN,iOS,64,treatment,268.4,treatment,0,treatment,12.1,control,8.47
u_001185,29,ID,iOS,271,treatment,172.2,treatment,0,control,12.4,control,15.61
u_001186,18,UK,Android,57,treatment,251.7,control,0,treatment,9.0,treatment,17.73
u_001187,22,UK,iOS,144,treatment,93.3,treatment,0,treatment,10.6,treatment,18.67
u_001188,27,DE,iOS,180,treatment,248.3,treatment,0,control,6.4,control,6.55
u_001189,18,BR,Android,500,treatment,138.3,control,0,treatment,13.3,treatment,9.14
u_001190,24,US,iOS,5,control,70.0,control,0,control,10.0,control,3.36
u_001191,15,ID,iOS,66,control,173.4,control,0,control,12.8,control,20.87
u_001192,20,MX,Android,40,treatment,167.7,treatment,0,control,8.6,control,12.84
u_001193,25,US,Android,211,control,206.9,control,0,treatment,9.9,treatment,19.44
u_001194,14,FR,Android,114,treatment,134.1,treatment,0,control,8.8,control,12.64
u_001195,26,IN,iOS,138,treatment,190.9,control,0,treatment,15.5,treatment,6.79
u_001196,23,FR,Android,14,control,16.1,control,1,treatment,7.5,treatment,16.99
u_001197,27,UK,Android,148,control,139.9,treatment,0,control,11.9,control,10.86
u_001198,25,BR,Android,64,control,145.0,control,0,treatment,10.7,control,12.5
u_001199,32,IN,Android,267,control,123.4,treatment,0,treatment,9.7,control,13.19
u_001200,24,FR,Android,81,control,136.8,control,0,control,9.3,control,6.43
u_001201,21,IN,iOS,6,treatment,182.3,treatment,0,treatment,8.7,treatment,16.81
u_001202,24,US,iOS,12,control,212.7,treatment,0,control,1.9,control,12.52
u_001203,27,DE,iOS,65,control,122.7,control,0,treatment,4.6,treatment,1.44
u_001204,24,US,Android,71,control,183.0,treatment,0,control,5.2,control,17.63
u_001205,24,DE,Android,207,control,169.6,treatment,1,control,12.1,control,12.43
u_001206,19,US,Android,62,control,230.2,control,0,control,9.1,control,2.84
u_001207,20,BR,iOS,262,control,187.4,treatment,0,control,7.3,treatment,7.65
u_001208,15,ID,Android,145,treatment,197.9,treatment,0,treatment,2.3,control,16.24
u_001209,34,UK,Android,65,control,67.9,control,0,treatment,5.1,treatment,8.19
u_001210,16,DE,Android,53,treatment,201.9,control,0,treatment,9.9,treatment,12.7
u_001211,19,BR,iOS,70,control,159.6,treatment,0,control,5.3,control,9.49
u_001212,19,IN,Android,66,treatment,133.4,control,0,treatment,13.9,treatment,9.06
u_001213,29,UK,iOS,160,treatment,211.0,control,0,control,6.7,treatment,10.78
u_001214,22,US,Android,275,treatment,88.8,treatment,0,control,7.8,treatment,12.78
u_001215,31,BR,Android,45,control,195.2,treatment,0,control,9.3,treatment,5.86
u_001216,19,IN,Android,276,treatment,243.9,control,0,treatment,4.6,treatment,13.19
u_001217,25,UK,iOS,6,treatment,183.3,treatment,1,treatment,8.9,control,14.04
u_001218,18,FR,iOS,68,treatment,173.1,control,0,treatment,5.2,control,4.35
u_001219,36,UK,Android,76,treatment,225.0,control,0,treatment,10.2,control,1.72
u_001220,16,DE,Android,8,control,270.9,treatment,0,control,9.5,treatment,1.39
u_001221,25,FR,Android,139,treatment,126.5,treatment,0,treatment,15.0,treatment,13.27
u_001222,27,MX,Android,9,treatment,193.2,control,0,control,14.6,treatment,1.28
u_001223,26,US,iOS,189,treatment,241.4,treatment,0,control,8.8,control,14.09
u_001224,22,DE,Android,191,treatment,119.7,treatment,0,control,9.1,treatment,11.62
u_001225,23,US,Android,35,control,269.9,treatment,0,control,12.8,treatment,4.7
u_001226,24,IN,iOS,15,control,136.2,treatment,0,control,11.1,treatment,22.08
u_001227,23,FR,Android,16,control,219.8,treatment,0,treatment,9.7,treatment,6.38
u_001228,29,IN,Android,55,control,117.9,control,0,control,10.3,treatment,7.42
u_001229,37,ID,iOS,276,control,112.2,treatment,1,control,8.6,control,16.03
u_001230,20,UK,Android,156,treatment,218.1,treatment,0,control,7.2,treatment,13.22
u_001231,15,IN,Android,161,control,153.6,treatment,0,control,10.9,treatment,11.4
u_001232,23,BR,iOS,121,control,148.5,treatment,0,treatment,8.4,control,4.8
u_001233,39,FR,Android,167,treatment,173.6,treatment,0,treatment,10.6,control,8.88
u_001234,19,UK,Android,549,control,166.5,treatment,1,control,8.7,treatment,10.35
u_001235,33,US,Android,350,treatment,296.6,treatment,0,treatment,4.8,control,9.53
u_001236,34,US,Android,6,treatment,219.0,control,0,control,7.1,treatment,9.99
u_001237,20,US,iOS,85,treatment,240.8,control,0,control,13.3,control,14.78
u_001238,27,UK,Android,262,treatment,296.9,treatment,1,treatment,10.2,treatment,6.85
u_001239,33,US,iOS,624,treatment,283.8,treatment,0,treatment,4.4,control,14.66
u_001240,21,BR,Android,36,control,165.4,control,0,control,15.3,control,9.35
u_001241,22,US,Android,174,control,168.8,control,0,treatment,10.6,treatment,4.39
u_001242,20,IN,iOS,410,treatment,202.2,treatment,1,treatment,10.5,control,7.99
u_001243,17,US,iOS,84,control,187.3,control,0,treatment,11.3,control,15.24
u_001244,20,FR,iOS,83,treatment,243.8,treatment,0,treatment,11.1,control,8.55
u_001245,16,UK,iOS,19,control,276.4,control,0,treatment,12.4,treatment,6.93
u_001246,24,US,iOS,75,treatment,210.0,treatment,0,treatment,11.9,control,4.13
u_001247,19,DE,Android,493,control,143.8,control,1,control,8.7,control,5.21
u_001248,25,IN,iOS,301,control,177.8,control,0,treatment,9.2,treatment,13.73
u_001249,14,MX,Android,47,treatment,221.0,treatment,1,control,9.4,control,15.0
u_001250,25,UK,Android,587,control,144.8,control,0,treatment,7.1,treatment,8.54
u_001251,29,IN,Android,19,control,283.0,control,0,control,8.9,treatment,11.43
u_001252,13,IN,Android,730,control,218.5,treatment,0,control,5.5,control,4.34
u_001253,26,BR,iOS,111,treatment,239.3,treatment,0,treatment,8.5,treatment,13.71
u_001254,31,IN,iOS,47,treatment,223.5,control,0,control,9.7,control,12.41
u_001255,16,IN,Android,38,control,175.4,control,0,control,9.7,treatment,18.26
u_001256,34,ID,Android,236,treatment,126.2,control,0,treatment,8.0,control,10.84
u_001257,26,IN,iOS,171,treatment,106.1,control,0,control,9.5,control,12.23
u_001258,19,ID,iOS,613,control,127.3,control,0,treatment,8.2,control,13.16
u_001259,23,ID,Android,495,control,155.1,treatment,0,control,6.7,treatment,0.89
u_001260,27,ID,Android,325,treatment,170.8,control,0,control,17.3,control,7.85
u_001261,24,IN,Android,54,control,177.9,control,0,control,10.6,control,22.23
u_001262,27,US,Android,309,control,219.2,treatment,0,treatment,3.6,control,7.87
u_001263,18,MX,iOS,235,treatment,255.0,control,0,treatment,6.1,treatment,6.82
u_001264,25,DE,Android,406,treatment,207.9,treatment,0,treatment,13.0,control,15.43
u_001265,15,ID,iOS,112,control,226.4,treatment,0,control,7.2,treatment,1.34
u_001266,23,IN,Android,46,control,166.0,treatment,0,treatment,2.2,control,20.11
u_001267,18,BR,Android,339,treatment,236.3,treatment,0,control,9.5,control,2.38
u_001268,19,BR,iOS,171,treatment,192.8,control,0,control,6.9,treatment,5.72
u_001269,31,FR,Android,118,treatment,144.1,control,0,treatment,8.5,control,18.1
u_001270,30,US,Android,177,control,112.0,control,0,treatment,5.2,control,5.5
u_001271,27,US,Android,410,treatment,161.3,treatment,0,treatment,6.0,control,0.5
u_001272,17,FR,iOS,25,control,243.7,treatment,0,treatment,7.7,control,21.98
u_001273,22,IN,Android,40,treatment,144.4,control,1,treatment,8.1,control,6.06
u_001274,31,BR,Android,23,control,242.0,control,0,treatment,5.6,control,2.44
u_001275,24,MX,Android,161,treatment,237.0,control,0,control,9.6,control,6.18
u_001276,37,ID,Android,34,control,197.9,control,0,control,10.0,control,8.49
u_001277,26,BR,Android,12,control,192.6,treatment,0,treatment,4.9,treatment,12.8
u_001278,25,IN,Android,165,treatment,204.2,control,0,treatment,5.5,treatment,13.58
u_001279,22,BR,iOS,56,treatment,174.8,control,0,control,13.3,control,1.91
u_001280,24,ID,iOS,168,treatment,198.6,control,0,control,10.3,control,10.08
u_001281,23,DE,iOS,167,treatment,303.1,control,0,treatment,13.0,control,10.11
u_001282,28,US,iOS,57,treatment,188.1,treatment,0,control,10.4,treatment,12.55
u_001283,29,UK,iOS,364,control,260.1,control,0,treatment,8.5,control,5.57
u_001284,19,IN,iOS,174,control,174.3,treatment,0,treatment,10.2,treatment,2.17
u_001285,16,ID,iOS,168,treatment,249.0,treatment,0,treatment,4.9,treatment,11.01
u_001286,13,IN,iOS,385,treatment,298.7,control,0,control,11.3,control,2.12
u_001287,27,US,iOS,477,treatment,138.6,treatment,0,control,10.3,treatment,6.8
u_001288,17,US,iOS,310,control,104.0,treatment,0,control,9.6,control,6.09
u_001289,13,DE,iOS,154,treatment,216.6,control,0,control,9.2,treatment,12.08
u_001290,26,IN,Android,138,treatment,246.4,treatment,0,control,8.6,control,6.38
u_001291,38,UK,iOS,70,treatment,198.1,control,0,treatment,11.0,control,8.99
u_001292,23,IN,iOS,27,control,154.9,control,0,control,6.4,control,10.83
u_001293,29,US,iOS,264,control,171.8,control,0,treatment,11.7,treatment,5.14
u_001294,24,IN,Android,343,control,188.3,treatment,0,control,8.1,treatment,8.73
u_001295,23,MX,Android,87,treatment,211.0,treatment,0,treatment,8.3,control,10.96
u_001296,29,ID,Android,378,control,97.9,control,0,treatment,13.4,treatment,17.84
u_001297,22,MX,iOS,226,control,22.8,treatment,0,control,8.6,control,8.05
u_001298,25,IN,Android,430,treatment,241.9,control,0,treatment,11.5,control,15.23
u_001299,25,IN,Android,326,control,293.2,control,0,treatment,10.5,treatment,2.43
u_001300,19,DE,Android,5,control,77.8,treatment,0,treatment,7.7,treatment,10.28
u_001301,29,US,Android,53,treatment,107.8,treatment,0,control,5.7,treatment,15.5
u_001302,22,ID,iOS,189,control,206.3,treatment,0,control,13.1,control,7.5
u_001303,19,DE,Android,305,control,214.8,treatment,0,treatment,11.8,control,8.77
u_001304,27,UK,Android,360,treatment,208.5,treatment,0,control,6.4,control,19.86
u_001305,18,US,iOS,257,control,140.7,treatment,0,control,8.2,treatment,5.7
u_001306,24,IN,Android,20,treatment,128.1,treatment,0,control,10.5,control,8.21
u_001307,23,US,Android,10,treatment,282.5,treatment,0,treatment,7.0,treatment,8.81
u_001308,30,DE,Android,181,control,48.9,treatment,0,treatment,5.8,treatment,5.73
u_001309,26,US,iOS,65,treatment,258.6,treatment,0,treatment,7.8,control,8.83
u_001310,23,UK,iOS,344,treatment,215.7,control,0,treatment,7.9,control,10.08
u_001311,28,DE,iOS,236,control,267.2,treatment,0,treatment,9.6,control,9.52
u_001312,32,US,iOS,574,treatment,324.5,treatment,0,treatment,3.3,treatment,12.58
u_001313,27,DE,iOS,31,control,236.6,control,0,treatment,12.3,control,15.55
u_001314,24,US,iOS,730,treatment,163.2,treatment,0,treatment,7.6,treatment,4.11
u_001315,16,DE,Android,106,treatment,191.8,control,0,control,5.0,control,7.7
u_001316,17,UK,iOS,73,treatment,198.6,treatment,0,treatment,4.8,control,19.04
u_001317,22,US,Android,170,treatment,245.2,treatment,0,control,7.1,control,14.32
u_001318,20,IN,iOS,369,treatment,210.1,treatment,0,control,17.0,treatment,13.94
u_001319,22,IN,Android,581,treatment,210.3,control,0,treatment,8.5,control,13.76
u_001320,24,US,iOS,139,treatment,223.8,control,0,control,15.0,control,3.3
u_001321,27,UK,Android,96,treatment,221.5,control,0,treatment,11.3,treatment,13.21
u_001322,23,ID,iOS,67,treatment,119.7,control,0,treatment,4.3,treatment,13.68
u_001323,26,DE,iOS,122,control,212.4,control,0,treatment,8.8,control,14.99
u_001324,24,MX,iOS,263,treatment,255.4,control,0,treatment,9.7,treatment,10.73
u_001325,13,MX,Android,6,control,158.4,control,0,control,8.8,control,7.25
u_001326,18,US,Android,248,control,232.2,control,0,treatment,11.6,control,1.67
u_001327,23,IN,iOS,26,control,304.6,treatment,0,control,10.7,control,11.61
u_001328,16,US,Android,266,treatment,103.1,treatment,0,treatment,3.4,treatment,8.85
u_001329,27,US,iOS,15,control,172.0,treatment,0,treatment,12.3,treatment,4.13
u_001330,33,ID,Android,27,treatment,167.8,control,0,control,11.4,treatment,10.21
u_001331,31,MX,Android,218,control,143.3,control,0,control,7.2,treatment,8.52
u_001332,22,MX,Android,181,control,218.4,treatment,0,control,7.4,treatment,14.27
u_001333,32,DE,iOS,57,control,158.2,treatment,0,treatment,16.2,treatment,2.39
u_001334,24,BR,Android,131,treatment,92.9,treatment,0,treatment,8.7,treatment,7.41
u_001335,21,FR,iOS,298,treatment,217.2,control,0,control,7.0,treatment,4.7
